age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
43,2,206139,9,13,2,9,0,4,1,0,0,50,38,1
39,2,50700,11,9,2,9,0,4,1,0,0,40,38,0
33,2,224258,5,4,4,4,1,4,1,0,0,40,25,1
40,4,406811,15,10,2,9,5,4,0,0,0,40,38,1
28,1,34452,14,15,2,9,0,4,1,0,0,40,38,0
19,2,361341,2,8,4,9,1,1,0,0,0,25,36,0
35,2,78247,8,11,2,2,0,4,1,0,0,50,38,0
44,2,106900,9,13,2,9,0,4,1,0,0,60,38,0
40,4,165108,9,13,2,0,0,4,1,0,0,40,8,0
20,2,406641,15,10,4,0,3,4,0,0,0,35,38,0
55,2,171467,11,9,0,2,4,2,1,0,0,48,38,1
30,2,341187,5,4,5,13,1,4,1,0,0,35,38,0
38,2,119177,11,9,2,11,0,4,1,0,0,55,38,1
17,2,342752,1,7,4,7,3,4,1,0,0,15,38,0
20,2,47541,15,10,4,11,3,4,1,0,0,30,38,0
25,2,233461,7,12,4,12,1,4,1,0,0,30,38,0
27,2,303954,9,13,2,11,0,4,1,0,0,45,38,0
19,2,163015,15,10,4,11,3,4,0,0,0,20,38,0
21,2,75763,15,10,2,11,5,0,0,0,0,40,38,0
19,2,43003,15,10,4,7,3,4,1,0,0,20,38,0
42,2,328239,15,10,4,7,1,4,1,0,0,40,38,0
28,2,130856,0,6,2,2,0,4,1,0,0,36,38,0
47,4,190072,15,10,2,2,0,4,1,0,0,40,19,1
59,2,170148,15,10,0,7,4,4,0,0,0,32,38,0
50,2,104501,11,9,2,2,0,4,1,0,0,40,38,1
48,3,213140,11,9,2,3,0,4,1,0,0,80,38,0
33,1,175509,11,9,2,10,0,4,1,0,0,40,38,0
27,2,173611,7,12,4,11,1,4,0,0,0,40,38,0
24,2,64520,5,4,4,11,3,4,1,0,0,40,38,0
31,2,139822,11,9,2,0,5,4,0,0,0,40,38,1
24,2,258700,4,3,4,4,2,2,1,0,0,40,25,0
29,2,34796,11,9,4,3,1,4,1,0,0,40,38,0
24,2,124963,11,9,4,6,3,4,1,0,0,30,38,0
24,2,65743,9,13,4,0,1,4,0,0,0,30,38,0
28,2,161087,15,10,4,3,1,2,0,0,0,45,22,0
36,0,203836,15,10,2,5,0,4,1,0,0,50,38,0
58,5,110199,5,4,2,13,0,4,1,0,0,40,38,0
51,2,316059,15,10,0,3,1,4,0,0,0,36,38,0
42,2,255667,15,10,2,2,0,4,1,0,0,50,38,1
39,2,193689,15,10,2,6,0,4,1,0,0,40,38,0
26,2,60722,9,13,4,9,3,1,0,0,0,40,38,0
39,2,187847,15,10,4,2,1,4,1,0,0,40,38,0
28,2,233275,9,13,4,9,1,4,1,0,0,45,38,0
45,2,201865,9,13,3,3,4,4,1,0,0,40,38,0
45,2,118889,8,11,2,2,0,4,1,0,0,40,38,0
23,5,368739,9,13,4,9,1,4,0,0,0,40,38,0
38,2,171344,1,7,3,13,3,4,1,0,0,36,25,0
39,2,153976,15,10,2,6,0,4,1,0,0,40,38,0
52,2,374883,8,11,4,4,1,4,1,0,0,50,38,0
17,2,167658,2,8,4,11,3,4,0,0,0,6,38,0
31,2,348504,9,13,2,3,0,4,1,0,0,50,38,0
22,2,258509,11,9,4,13,3,2,1,0,0,24,38,0
28,2,188236,15,10,4,0,1,4,0,0,0,40,38,0
41,2,425049,11,9,2,13,0,4,1,0,0,50,38,1
29,2,142555,12,14,4,9,1,2,1,0,0,42,38,0
42,4,29320,14,15,0,9,4,4,1,0,0,60,38,1
52,0,207841,15,10,2,0,0,4,1,0,0,40,38,0
35,2,187329,9,13,4,9,1,4,0,0,0,40,38,0
28,2,270973,7,12,4,0,3,4,0,0,0,40,38,0
45,1,160187,11,9,3,0,4,2,0,0,0,40,38,0
21,2,197918,11,9,4,13,3,4,1,0,0,40,38,0
74,2,192290,0,6,2,0,0,4,1,0,0,20,38,0
29,2,241895,11,9,2,13,2,4,1,0,0,40,38,0
39,1,164515,11,9,0,0,4,4,0,0,0,40,38,0
23,3,306868,9,13,4,4,1,4,1,0,0,40,38,0
32,1,169837,7,12,0,3,1,2,0,0,0,40,38,0
43,2,185057,11,9,0,3,1,4,0,0,0,30,38,1
23,2,240049,13,1,4,7,1,1,0,0,0,40,24,0
18,2,164441,15,10,4,0,3,4,0,0,0,38,38,0
38,2,179314,11,9,2,5,0,4,1,0,0,40,38,0
19,3,148955,15,10,4,7,3,1,0,0,0,35,34,0
37,2,206699,11,9,0,12,3,4,1,0,0,45,38,0
25,2,385646,11,9,4,4,3,4,1,0,0,40,38,0
32,2,97306,9,13,4,0,1,4,0,0,0,48,38,0
18,4,29582,1,7,4,2,3,4,1,0,0,40,38,0
25,2,220284,11,9,4,13,4,4,1,0,0,40,25,0
53,2,240914,15,10,2,2,0,4,1,0,0,40,38,0
33,2,115496,10,16,2,9,0,4,1,0,0,60,38,1
27,2,105817,9,13,4,2,1,4,1,0,0,45,38,0
24,5,330836,11,9,2,10,0,4,1,0,0,40,38,0
54,4,36327,5,4,2,6,0,4,1,0,0,50,38,0
23,2,33423,15,10,4,11,1,4,0,0,0,30,38,0
45,2,75673,8,11,6,0,1,1,0,0,0,40,38,0
36,2,185744,15,10,2,3,5,4,0,0,0,35,38,1
24,2,111450,11,9,4,13,4,2,1,0,0,40,38,0
50,2,74879,11,9,3,5,4,4,0,0,0,40,38,0
58,2,272902,9,13,6,3,4,4,0,0,0,40,38,0
44,3,220230,11,9,2,7,0,2,1,0,0,48,38,0
24,2,90934,9,13,4,11,3,1,1,0,0,55,38,0
34,2,195602,7,12,2,2,0,4,1,0,0,44,38,0
40,2,70761,7,12,4,12,1,2,1,0,0,40,38,0
53,2,142717,9,13,0,0,4,4,0,0,0,40,38,0
24,2,124242,11,9,4,0,3,4,0,0,0,40,38,0
26,2,287797,15,10,2,2,0,4,1,0,0,45,38,0
22,2,188274,7,12,4,5,3,4,1,0,0,40,38,0
36,2,171968,11,9,2,2,0,4,1,0,0,40,38,0
36,2,218490,9,13,2,9,0,4,1,0,0,45,10,1
43,1,94937,9,13,2,9,5,4,0,0,0,28,38,0
60,2,109511,5,4,2,5,0,4,1,0,0,40,38,0
34,4,120672,5,4,4,5,4,2,1,0,0,10,38,0
46,2,130779,15,10,2,0,0,4,1,0,0,40,38,0
46,1,441542,9,13,2,13,0,2,1,0,0,40,38,0
69,2,114801,11,9,2,7,0,4,1,0,0,20,38,0
32,2,180284,0,6,2,2,0,4,1,0,0,40,38,1
40,1,27444,9,13,4,9,1,4,1,0,0,50,38,1
56,2,143266,15,10,2,3,0,4,1,0,0,40,38,1
47,2,139268,11,9,2,12,0,4,1,0,0,40,38,0
29,2,126208,11,9,2,6,0,2,1,0,0,40,38,0
37,2,186191,11,9,2,6,0,4,1,0,0,46,38,0
33,2,181388,11,9,5,7,4,4,0,0,0,40,38,0
51,4,124963,14,15,0,9,1,4,1,0,0,80,38,1
24,2,188925,8,11,2,6,0,4,1,0,0,40,38,0
37,4,149230,8,11,4,7,3,4,0,0,0,40,38,0
40,2,388725,15,10,0,3,1,4,1,0,0,40,38,0
34,2,113543,12,14,4,3,3,4,1,0,0,40,38,0
69,0,143849,1,7,6,0,1,4,0,0,0,20,38,0
41,4,97277,8,11,0,7,4,4,0,0,0,10,38,0
40,2,199303,11,9,2,2,0,4,1,0,0,40,38,0
57,2,124852,15,10,4,5,3,2,1,0,0,40,38,0
26,2,50053,9,13,2,3,0,4,1,0,0,55,38,0
53,2,97005,11,9,2,2,0,4,1,0,0,46,38,1
39,2,337898,9,13,0,3,1,4,1,0,0,55,38,0
51,0,124076,9,13,6,0,1,4,0,0,0,40,38,0
56,0,277420,9,13,2,3,0,4,1,0,0,40,32,1
51,2,280278,0,6,5,0,4,2,0,0,0,40,38,0
17,2,241185,2,8,4,9,3,4,1,0,0,20,38,0
42,2,198422,15,10,0,0,3,4,0,0,0,40,38,0
33,2,178429,9,13,2,9,0,4,1,0,0,40,38,1
43,2,212847,15,10,0,6,1,4,1,0,0,40,38,0
64,4,219661,14,15,2,9,0,4,1,0,0,9,38,1
40,2,321856,11,9,0,13,1,4,1,0,0,60,38,1
21,2,313873,4,3,4,5,1,4,1,0,0,40,25,0
31,2,144064,15,10,2,3,0,4,1,0,0,40,38,0
60,2,139586,8,11,6,3,4,1,0,0,0,40,38,1
32,2,419691,2,8,2,11,0,4,1,0,0,40,38,1
27,2,195562,11,9,4,2,3,2,1,0,0,20,38,0
40,2,205706,11,9,2,3,5,4,0,0,0,40,38,0
27,2,131310,11,9,2,7,5,4,0,0,0,40,38,1
18,2,54440,15,10,4,7,3,4,1,0,0,30,38,0
43,2,200734,11,9,5,7,1,2,0,0,0,40,38,0
52,2,81859,11,9,2,6,0,4,1,0,0,48,38,1
31,2,159589,11,9,4,7,1,4,1,0,0,85,38,0
28,2,300915,11,9,2,13,0,4,1,0,0,60,38,0
44,2,185057,12,14,4,9,1,4,0,0,0,35,38,0
37,4,42044,15,10,2,4,0,4,1,0,0,84,38,0
35,2,166416,9,13,2,3,0,4,1,0,0,50,38,1
42,2,212737,6,5,5,2,4,2,1,0,0,40,38,0
18,2,236069,0,6,4,7,3,2,1,0,0,10,38,0
54,0,27432,11,9,2,0,0,4,1,0,0,40,38,1
56,2,147202,15,10,0,0,1,4,0,0,0,45,10,0
27,2,29261,15,10,4,11,4,4,1,0,0,50,38,0
26,2,359543,9,13,4,0,3,4,0,0,0,40,25,0
41,1,227644,15,10,2,2,0,4,1,0,0,40,38,0
32,2,188154,15,10,0,6,4,4,0,0,0,40,38,0
18,2,110142,11,9,4,0,3,4,0,0,0,30,38,0
36,2,186415,11,9,2,5,0,4,1,0,0,65,38,0
37,2,175720,0,6,4,5,1,4,1,0,0,40,38,0
31,2,172865,4,3,4,4,3,4,1,0,0,25,25,0
46,2,35969,9,13,2,3,0,4,1,0,0,51,38,0
24,2,433330,11,9,0,6,1,4,1,0,0,40,38,0
25,3,160261,9,13,4,3,3,1,1,0,0,35,35,0
55,2,189528,4,3,2,2,0,4,1,0,0,50,38,0
64,1,113324,11,9,6,3,1,4,1,0,0,40,38,0
30,1,118500,9,13,4,9,1,4,0,0,0,40,38,0
65,2,89681,12,14,4,9,1,4,1,0,0,99,38,0
46,0,199925,9,13,0,9,1,4,1,0,0,40,38,0
18,2,444607,15,10,4,11,3,4,0,0,0,25,38,0
32,2,176998,9,13,2,3,0,4,1,0,0,40,38,0
34,5,366198,10,16,2,9,0,4,1,0,0,45,10,1
24,2,153542,15,10,4,11,2,4,1,0,0,35,38,0
36,2,185394,0,6,4,5,1,4,0,0,0,34,38,0
44,2,222703,5,4,2,6,0,3,1,0,0,40,26,0
23,2,183945,15,10,4,0,1,4,0,0,0,60,38,0
57,2,161964,11,9,2,2,0,4,1,0,0,55,38,0
41,4,375574,15,10,2,11,0,4,1,0,0,60,25,1
20,1,312427,11,9,2,10,0,2,1,0,0,30,32,0
32,2,53373,15,10,2,2,0,4,1,0,0,36,38,0
38,3,124665,9,13,4,2,1,4,0,0,0,20,38,0
29,2,146719,11,9,4,13,1,4,0,0,0,45,38,0
22,2,306593,11,9,4,2,3,4,1,0,0,40,38,0
21,2,156687,15,10,4,11,3,1,1,0,0,30,18,0
45,5,127089,12,14,0,3,1,4,1,0,0,45,38,0
76,1,329355,11,9,6,7,1,4,0,0,0,13,38,0
45,2,178319,9,13,2,6,0,4,1,0,0,40,38,1
49,1,304246,12,14,5,9,4,4,0,0,0,70,38,0
36,1,174640,8,11,4,10,1,2,0,0,0,60,38,1
22,2,148294,1,7,4,2,3,4,1,0,0,35,38,0
47,2,298037,8,11,0,9,4,4,0,0,0,44,38,0
26,2,98155,11,9,1,11,0,4,1,0,0,55,38,0
21,2,102766,15,10,0,2,3,4,1,0,0,40,38,0
27,2,78529,11,9,4,13,3,4,0,0,0,15,38,0
26,2,136309,9,13,4,7,1,4,1,0,0,40,38,0
20,2,275357,8,11,4,12,3,4,0,0,0,25,38,0
31,4,33117,12,14,4,9,1,4,1,0,0,45,8,0
57,1,199546,12,14,0,7,4,2,0,0,0,40,38,0
39,2,184128,1,7,0,11,2,4,0,0,0,40,38,0
66,2,126511,15,10,2,3,0,4,1,0,0,45,38,0
34,1,325792,15,10,2,2,0,4,1,0,0,40,38,0
21,2,119474,11,9,4,7,2,4,0,0,0,40,38,0
49,1,321851,7,12,0,0,1,4,0,0,0,30,38,0
42,2,195508,1,7,2,13,0,2,1,0,0,40,38,0
59,2,102193,11,9,2,13,0,4,1,0,0,45,38,0
63,2,20323,15,10,0,7,1,4,0,0,0,40,38,0
26,2,122206,11,9,4,2,2,4,1,0,0,40,38,0
41,2,200652,6,5,0,7,2,4,0,0,0,35,38,0
19,2,184121,11,9,4,7,3,4,1,0,0,20,38,0
45,1,53123,1,7,2,7,5,4,0,0,0,25,38,0
47,2,175990,11,9,2,7,5,4,0,0,0,30,38,1
47,2,316101,11,9,0,0,1,4,0,0,0,40,38,0
34,2,34080,8,11,2,2,0,4,1,0,0,40,8,0
36,2,126954,11,9,0,13,1,4,1,0,0,40,38,0
53,2,99185,11,9,6,2,4,4,1,0,0,40,38,1
39,2,120074,11,9,0,5,1,4,1,0,0,40,38,0
52,4,77336,8,11,2,2,0,4,1,0,0,40,38,0
59,2,77884,8,11,4,2,1,1,1,0,0,40,38,0
50,2,65408,11,9,2,2,0,4,1,0,0,50,38,1
31,2,173279,9,13,2,12,0,1,1,0,0,40,38,1
41,4,157686,15,10,2,3,0,4,1,0,0,40,38,1
45,2,277434,7,12,6,12,4,4,1,0,0,40,38,1
54,1,184620,12,14,0,9,1,4,0,0,0,40,38,0
22,2,34443,11,9,4,4,1,4,1,0,0,25,38,0
43,2,459342,11,9,0,0,1,4,0,0,0,40,38,0
48,1,148549,9,13,2,9,0,4,1,0,0,40,38,0
26,2,238367,11,9,2,0,0,4,1,0,0,40,38,0
53,2,180439,9,13,2,2,0,4,1,0,0,40,38,1
32,5,111567,11,9,2,2,0,4,1,0,0,49,38,1
46,2,319163,11,9,2,2,0,2,1,0,0,40,38,0
52,1,378045,11,9,0,0,1,4,0,0,0,45,38,0
44,2,177083,11,9,0,0,1,4,0,0,0,40,38,0
57,2,127779,11,9,2,3,0,4,1,0,0,40,38,0
35,2,299353,11,9,4,7,4,2,0,0,0,40,38,0
30,2,63861,7,12,4,12,1,4,0,0,0,40,38,0
29,2,112403,15,10,4,5,1,4,1,0,0,35,38,0
28,2,452808,0,6,4,5,1,4,1,0,0,40,38,0
30,2,176871,15,10,5,0,4,2,0,0,0,40,38,0
17,2,266134,0,6,4,7,3,4,1,0,0,12,38,0
54,1,196307,0,6,2,0,0,4,1,0,0,40,38,0
31,2,87891,15,10,2,0,0,4,1,0,0,40,38,0
37,2,179671,6,5,2,5,0,4,1,0,0,50,38,0
34,2,27494,11,9,0,2,1,0,1,0,0,48,38,1
38,2,338320,9,13,2,9,0,4,1,0,0,40,1,0
51,2,199688,15,10,2,3,0,4,1,0,0,45,38,0
41,2,96635,11,9,4,3,1,1,1,0,0,60,38,0
24,2,165064,15,10,4,5,1,4,1,0,0,40,38,0
33,2,82393,11,9,4,2,3,1,1,0,0,40,38,0
31,2,209538,0,6,2,6,0,4,1,0,0,40,38,0
27,2,209891,15,10,4,5,1,2,1,0,0,50,38,0
32,4,56026,9,13,2,11,2,4,1,0,0,45,38,0
35,2,210844,7,12,2,3,0,4,1,0,0,40,32,0
43,2,117158,15,10,2,2,0,4,1,0,0,45,38,1
40,2,193144,11,9,0,7,4,4,0,0,0,36,38,0
19,4,137578,11,9,4,7,3,4,1,0,0,53,38,0
23,2,234108,7,12,4,5,3,4,1,0,0,32,38,0
40,2,155767,11,9,5,6,4,4,1,0,0,40,38,0
59,2,110820,11,9,0,2,1,4,1,0,0,38,38,1
43,2,403276,11,9,2,2,0,4,1,0,0,40,38,0
53,2,123092,11,9,6,6,1,4,0,0,0,40,38,0
26,2,165673,11,9,2,11,0,4,1,0,0,40,38,0
41,2,204415,9,13,2,11,0,4,1,0,0,48,38,1
32,4,92531,11,9,0,2,4,4,1,0,0,40,38,0
25,5,157028,9,13,4,3,1,4,1,0,0,40,38,0
20,2,228649,11,9,4,7,3,4,1,0,0,40,38,0
22,2,147253,15,10,4,7,1,4,1,0,0,15,38,0
33,2,160784,0,6,2,2,0,4,1,0,0,40,38,0
26,1,163189,15,10,2,7,2,4,1,0,0,40,38,0
29,2,146343,11,9,4,7,4,2,0,0,0,25,38,0
20,2,225811,11,9,4,11,3,4,0,0,0,23,38,0
58,2,374108,15,10,0,9,4,4,0,0,0,40,38,0
32,2,93930,11,9,0,6,1,4,1,0,0,40,38,0
23,2,412248,7,12,4,7,1,4,0,0,0,25,38,0
30,2,427474,6,5,2,7,0,4,1,0,0,40,25,0
67,5,160158,15,10,2,4,0,4,1,0,0,8,38,0
26,2,159603,7,12,4,0,4,4,0,0,0,32,38,0
53,4,101017,11,9,2,3,0,4,1,0,0,35,38,0
27,1,163862,11,9,2,13,0,4,1,0,0,60,38,0
29,6,212588,15,10,2,4,3,4,1,0,0,65,38,0
38,5,321943,10,16,2,9,0,4,1,0,0,40,38,1
17,2,317702,6,5,4,7,3,2,0,0,0,40,38,0
48,2,287480,12,14,2,12,0,4,1,0,0,40,38,1
28,2,168514,7,12,2,3,5,4,0,0,0,40,38,0
18,2,88642,15,10,4,11,3,4,1,0,0,15,38,0
28,2,227104,15,10,0,11,1,4,1,0,0,30,38,0
34,2,157289,15,10,2,2,0,4,1,0,0,40,38,0
62,2,213321,11,9,2,9,0,4,1,0,0,40,38,1
46,2,294907,4,3,2,6,0,4,1,0,0,40,25,0
30,2,251411,15,10,0,0,4,4,0,0,0,40,38,0
20,2,183594,15,10,4,13,3,4,1,0,0,40,38,0
55,2,217802,15,10,2,0,0,2,1,0,0,25,38,0
20,2,388156,15,10,4,9,3,4,1,0,0,24,38,0
54,2,447555,0,6,2,13,0,2,1,0,0,40,38,0
27,2,204098,0,6,4,2,1,4,1,0,0,30,38,0
43,2,193882,15,10,4,0,1,4,1,0,0,55,38,0
48,5,49595,12,14,0,10,1,4,1,0,0,72,38,0
34,2,228873,9,13,4,3,3,4,1,0,0,40,38,0
29,2,176027,9,13,4,9,1,4,0,0,0,40,38,0
37,2,39606,8,11,0,11,4,4,0,0,0,40,38,0
56,2,178353,15,10,2,9,0,4,1,0,0,40,38,1
58,2,160662,0,6,2,2,0,4,1,0,0,40,38,1
54,3,196328,9,13,2,11,0,2,1,0,0,40,22,0
45,2,20534,15,10,5,2,1,4,1,0,0,41,38,0
29,3,156815,11,9,2,7,0,4,1,0,0,40,38,0
26,2,360252,7,12,2,0,5,4,0,0,0,40,38,0
43,2,245056,11,9,2,0,0,2,1,0,0,40,38,1
33,1,422718,11,9,2,7,0,4,1,0,0,40,38,0
25,2,262978,15,10,4,11,1,4,1,0,0,30,38,0
25,2,187577,11,9,2,2,0,4,1,0,0,40,38,0
37,2,160920,7,12,2,0,0,4,1,0,0,40,38,0
20,2,194247,11,9,4,3,1,4,1,0,0,25,38,0
17,2,123335,0,6,4,11,3,4,0,0,0,20,38,0
27,1,332249,11,9,4,4,3,4,1,0,0,40,38,0
26,2,358124,11,9,4,7,2,2,0,0,0,40,38,0
55,2,208019,4,3,2,6,0,4,1,0,0,40,25,0
39,2,318452,1,7,2,9,0,4,1,0,0,60,38,0
41,2,207779,11,9,5,7,1,4,0,0,0,40,38,0
34,2,238376,3,2,2,2,0,4,1,0,0,40,25,0
51,2,673764,8,11,2,3,0,4,1,0,0,50,38,1
40,2,133974,15,10,0,6,3,4,1,0,0,40,38,0
23,2,152140,11,9,4,11,1,4,0,0,0,40,38,0
45,1,287920,12,14,2,9,0,4,1,0,0,50,38,1
43,5,78765,15,10,0,3,4,4,1,0,0,40,38,0
58,2,206532,11,9,2,2,0,4,1,0,0,50,38,0
33,2,129529,11,9,0,6,1,4,1,0,0,40,38,0
60,1,202473,8,11,2,7,0,4,1,0,0,40,38,0
24,2,162312,11,9,4,11,3,1,1,0,0,40,34,0
45,2,72844,11,9,0,3,1,4,0,0,0,46,38,0
49,2,206947,11,9,0,0,1,4,0,0,0,40,38,0
19,2,64112,2,8,4,0,1,4,0,0,0,40,38,0
34,5,20057,15,10,3,0,4,1,0,0,0,38,29,0
42,5,222884,9,13,0,0,1,4,1,0,0,40,38,0
25,2,132683,11,9,4,8,1,4,0,0,0,50,38,0
19,2,168601,1,7,4,7,2,4,1,0,0,30,38,0
31,5,78291,9,13,4,9,1,4,0,0,0,40,38,0
58,0,243929,9,13,4,9,1,4,1,0,0,48,38,0
47,4,185673,11,9,2,3,0,4,1,0,0,50,38,1
30,2,121142,9,13,4,11,1,4,1,0,0,40,38,1
41,2,173858,5,4,2,2,0,1,1,0,0,40,2,0
44,2,174283,9,13,2,11,0,4,1,0,0,50,38,1
44,2,128676,15,10,4,0,1,2,0,0,0,40,38,0
24,2,205844,9,13,4,3,3,2,0,0,0,40,38,0
28,2,62535,11,9,2,2,0,4,1,0,0,43,38,0
50,2,240612,11,9,3,3,4,4,0,0,0,10,38,0
33,2,176992,15,10,2,2,0,4,1,0,0,40,38,1
23,1,254127,9,13,4,9,2,4,0,0,0,50,38,0
46,2,128460,0,6,2,5,0,4,1,0,0,40,38,0
21,5,56582,15,10,4,12,3,4,1,0,0,10,38,0
52,2,153751,6,5,5,7,1,2,0,0,0,30,38,0
26,2,284343,9,13,4,9,1,4,1,0,0,50,38,0
27,5,312692,9,13,4,12,1,4,1,0,0,12,38,0
28,2,111520,1,7,4,6,4,4,0,0,0,40,26,0
50,3,304955,9,13,2,11,0,4,1,0,0,60,38,1
28,2,288598,11,9,2,2,0,4,1,0,0,35,38,0
61,4,117387,1,7,2,3,0,4,1,0,0,20,38,0
32,2,230484,5,4,5,11,4,4,0,0,0,35,38,0
30,0,319280,15,10,4,2,1,4,1,0,0,40,38,0
51,1,186416,9,13,0,0,1,4,0,0,0,40,38,0
28,2,110164,15,10,0,7,2,2,1,0,0,24,38,0
49,2,225454,7,12,2,9,0,4,1,0,0,45,38,1
61,4,220342,5,4,2,13,0,4,1,0,0,30,38,0
41,4,144002,9,13,2,3,0,4,1,0,0,60,38,1
55,2,225365,11,9,6,7,4,4,0,0,0,30,38,0
36,2,187983,9,13,2,9,5,4,0,0,0,40,38,0
21,2,89991,15,10,4,0,3,4,0,0,0,40,38,0
57,4,225913,15,10,2,13,0,4,1,0,0,45,38,1
59,2,145574,1,7,2,0,0,4,1,0,0,40,38,0
41,2,274363,15,10,5,11,1,4,1,0,0,80,38,1
59,2,365390,15,10,2,2,0,4,1,0,0,40,38,0
20,2,266467,11,9,4,7,3,4,1,0,0,25,38,0
42,2,183384,15,10,0,0,1,2,0,0,0,40,38,0
41,1,112797,12,14,0,9,4,4,0,0,0,60,38,0
45,0,76008,9,13,2,3,0,4,1,0,0,50,38,1
42,1,186909,7,12,2,3,5,4,0,0,0,45,38,1
25,2,25497,9,13,2,9,0,4,1,0,0,40,38,0
39,2,30916,11,9,2,2,0,4,1,0,0,40,38,0
34,2,123270,11,9,2,2,0,4,1,0,0,40,38,1
22,4,210165,15,10,4,2,1,4,1,0,0,40,38,0
44,2,222596,11,9,0,12,1,4,1,0,0,50,38,1
53,3,188067,15,10,6,11,4,4,0,0,0,40,38,0
27,2,250314,6,5,2,10,0,4,1,0,0,40,12,0
60,2,205934,11,9,5,7,1,4,0,0,0,25,38,0
56,2,147653,11,9,0,0,4,4,0,0,0,32,38,0
19,2,151801,0,6,4,5,3,4,1,0,0,39,38,0
38,2,177154,11,9,2,7,0,4,1,0,0,40,38,0
40,0,73883,15,10,2,12,0,4,1,0,0,40,38,1
52,2,175714,7,12,2,3,0,4,1,0,0,55,38,1
22,2,43535,15,10,2,3,5,4,0,0,0,40,38,0
32,5,104509,11,9,0,7,1,4,0,0,0,25,38,0
27,2,118230,9,13,4,3,3,4,0,0,0,40,38,0
25,2,152046,9,13,4,9,3,4,0,0,0,40,12,0
36,2,52327,12,14,2,9,0,3,1,0,0,40,19,1
22,2,218886,2,8,4,5,3,0,1,0,0,40,38,0
32,4,84119,11,9,2,2,0,4,1,0,0,45,38,0
37,2,189674,9,13,5,3,4,2,0,0,0,40,38,0
22,2,222993,11,9,4,9,3,4,1,0,0,54,38,0
29,2,47429,11,9,2,0,5,4,0,0,0,40,38,1
42,2,144995,13,1,4,5,1,4,1,0,0,25,38,0
45,2,187969,8,11,4,11,1,4,0,0,0,38,38,0
33,2,288398,9,13,0,0,1,4,0,0,0,45,38,0
39,2,114591,15,10,5,9,4,4,0,0,0,40,38,0
27,2,167737,2,8,4,6,1,4,1,0,0,45,38,0
53,1,248834,9,13,2,9,5,4,0,0,0,50,38,1
30,2,165686,9,13,4,7,1,4,0,0,0,40,38,0
52,4,40200,15,10,6,2,1,2,1,0,0,35,38,0
47,1,216657,12,14,4,9,1,4,1,0,0,35,38,1
61,2,124242,11,9,2,10,0,2,1,0,0,40,18,0
39,1,239119,12,14,0,9,1,2,1,0,0,40,5,0
47,2,190072,15,10,0,11,4,4,1,0,0,50,38,0
19,2,378114,11,9,2,2,0,4,1,0,0,25,38,0
31,2,101761,11,9,2,2,0,4,1,0,0,51,38,0
69,4,37745,8,11,2,11,0,4,1,0,0,8,38,0
29,2,130438,11,9,2,6,0,4,1,0,0,40,38,0
24,2,100605,15,10,4,6,3,3,1,0,0,14,38,0
42,2,220776,11,9,5,5,4,4,1,0,0,40,30,0
30,1,154950,9,13,2,10,0,4,1,0,0,72,38,1
28,2,192283,12,14,3,11,1,4,0,0,0,80,38,1
27,2,210765,8,11,4,5,1,4,1,0,0,40,38,0
53,2,147476,11,9,0,3,1,2,0,0,0,40,38,0
22,2,109053,2,8,2,13,0,4,1,0,0,40,38,0
25,2,265618,11,9,5,10,3,2,1,0,0,40,38,0
27,2,68848,9,13,4,0,4,4,0,0,0,35,38,0
30,2,229051,6,5,2,7,0,4,1,0,0,37,38,0
27,2,106039,9,13,0,9,3,4,0,0,0,50,38,0
25,2,112835,9,13,4,9,1,4,1,0,0,40,38,0
32,2,283400,11,9,4,6,1,4,0,0,0,40,38,0
70,2,195739,0,6,6,2,4,4,1,0,0,45,38,0
50,2,36480,11,9,2,3,0,4,1,0,0,40,38,0
40,2,303291,15,10,2,7,5,4,0,0,0,35,38,0
34,2,293900,1,7,3,2,1,2,1,0,0,55,38,0
57,4,165922,11,9,2,2,0,4,1,0,0,50,38,0
39,2,65738,12,14,4,7,1,4,0,0,0,32,38,0
49,2,175070,15,10,0,7,4,4,0,0,0,40,38,0
26,2,150132,11,9,4,0,1,4,0,0,0,45,38,0
31,2,377374,15,10,0,0,4,2,0,0,0,40,23,0
60,4,166153,15,10,2,11,0,4,1,0,0,50,38,0
27,2,194243,14,15,4,9,3,4,0,0,0,40,38,0
31,2,106347,15,10,2,0,5,2,0,0,0,40,38,0
59,2,214865,11,9,6,3,4,4,0,0,0,50,38,0
18,2,96445,15,10,4,7,3,4,0,0,0,24,38,0
22,2,102632,15,10,2,3,0,4,1,0,0,45,38,0
24,2,209034,7,12,2,11,3,4,0,0,0,20,38,0
53,5,153486,0,6,2,13,0,4,1,0,0,40,38,1
43,2,144371,11,9,2,5,0,4,1,0,0,42,38,1
24,2,186213,15,10,2,12,0,4,1,0,0,50,38,1
60,2,188236,0,6,6,12,4,4,0,0,0,40,38,0
24,2,418405,11,9,2,2,0,4,1,0,0,40,38,0
52,0,125796,11,9,4,0,1,2,1,0,0,40,38,0
32,2,183304,8,11,2,13,0,4,1,0,0,99,38,1
34,2,329587,0,6,5,7,1,4,0,0,0,35,38,0
35,1,182570,7,12,2,10,0,4,1,0,0,40,38,1
38,2,446654,6,5,3,5,1,4,1,0,0,40,25,0
